   3.3753358344586948        3.1635429393517954E-002
   3.2834897081939558        3.2975282944230196E-002
   3.1891757568667773        3.4318801117222311E-002
   3.0940095503128089        3.4559784561500870E-002
   2.9996955989856304        3.1752304308425822E-002
   2.9078494727208914        3.0701364200066542E-002
   3.5839668765665373        2.4358957817552391E-002
   3.4945830414167047        2.1553223828595425E-002
   2.7886022657628815        1.8861059493025693E-002
   2.6992184306130489        2.3096760089787512E-002
   3.7944392846905668        1.1358210301709623E-002
   3.7158974837644956        1.0275994560654422E-002
   2.5672878234150907        6.9328890604927976E-003
   2.4887460224890194        1.0772337654298209E-002
   3.9269908169872414       -1.6468147749351649E-002
   2.3561944901923448       -1.8431278489422335E-002
   4.1380841502099894       -1.4101829500394302E-002
   2.1451011569695972       -1.0035420488431692E-002
   4.3593985925577794       -1.9038931099808740E-002
   1.9237867146218068       -2.0400884423777903E-002
   5.0653793682116000       -2.5975855396620864E-002
   1.2178059389679863       -3.0058299992227647E-002
   5.2866938105593899       -2.3540122901836595E-002
  0.99649149662019598       -2.6740399155222770E-002
   5.4977871437821380       -2.2102730538065683E-002
  0.78539816339744839       -2.5470248254007084E-002
   5.6303386760788126       -2.1273839134628603E-002
   5.7088804770048833       -2.0913367045499634E-002
  0.57430483017470257       -2.5619237067981075E-002
  0.65284663110077346       -2.4853359667694933E-002
   5.8408110842028416       -2.0942921754696680E-002
   5.9301949193526742       -2.0218676061863363E-002
  0.35299038782691178       -2.6941919293880005E-002
  0.44237422297674428       -2.5425872806647015E-002
   6.0494421263106846       -2.2483414943596680E-002
   6.1412882525754240       -2.2878948190965503E-002
   6.2356022039026024       -2.3895310909664614E-002
   4.7583103276984076E-002  -2.4353109145346045E-002
  0.14189705460416260       -2.5219957310092068E-002
  0.23374318086890147       -2.5819181791501444E-002
