The original file size was large, so initial portion of data is deleted.
     1846519   1.0822636661278757E-003
     1846520   1.0806841765752194E-003
     1846521   1.0791292229973119E-003
     1846522   1.0775984434497532E-003
     1846523   1.0760916251353046E-003
     1846524   1.0746058243446429E-003
     1846525   1.0731424896790361E-003
     1846526   1.0717010065551093E-003
     1846527   1.0702818435295370E-003
     1846528   1.0688830965881952E-003
     1846529   1.0675034677742267E-003
     1846530   1.0661434746985948E-003
     1846531   1.0648050600416466E-003
     1846532   1.0634868332501466E-003
     1846533   1.0621870456711360E-003
     1846534   1.0609051426028881E-003
     1846535   1.0596404405584549E-003
     1846536   1.0583933971168920E-003
     1846537   1.0571632451845427E-003
     1846538   1.0559490490982431E-003
     1846539   1.0547498920930678E-003
     1846540   1.0535660169134935E-003
     1846541   1.0523965941693519E-003
     1846542   1.0512415257733323E-003
     1846543   1.0501003382102508E-003
     1846544   1.0489744082779673E-003
     1846545   1.0478622608778496E-003
     1846546   1.0467638877212397E-003
     1846547   1.0456790067310481E-003
     1846548   1.0446070559382882E-003
     1846549   1.0435472876394532E-003
     1846550   1.0424995906899994E-003
     1846551   1.0414652568920318E-003
     1846552   1.0404430318363351E-003
     1846553   1.0394318161080825E-003
     1846554   1.0384326366734383E-003
     1846555   1.0374449830591000E-003
     1846556   1.0364691062990958E-003
     1846557   1.0355043552254272E-003
     1846558   1.0345507813022377E-003
     1846559   1.0336070935953599E-003
     1846560   1.0326739081544887E-003
     1846561   1.0317521446787689E-003
     1846562   1.0308395824298240E-003
     1846563   1.0299371078336854E-003
     1846564   1.0290441479864282E-003
     1846565   1.0281611783134667E-003
     1846566   1.0272875081376788E-003
     1846567   1.0264228062074356E-003
     1846568   1.0255670140332264E-003
     1846569   1.0247198535359176E-003
     1846570   1.0238824303771812E-003
     1846571   1.0230542135032043E-003
     1846572   1.0222349141417490E-003
     1846573   1.0214240361427678E-003
     1846574   1.0206215017495560E-003
     1846575   1.0198266612010253E-003
     1846576   1.0190396469856322E-003
     1846577   1.0182606499688069E-003
     1846578   1.0174899084767661E-003
     1846579   1.0167265915643560E-003
     1846580   1.0159700730941706E-003
     1846581   1.0152215299090990E-003
     1846582   1.0144808233423562E-003
     1846583   1.0137477793915532E-003
     1846584   1.0130218867112990E-003
     1846585   1.0123030410285302E-003
     1846586   1.0115907328194220E-003
     1846587   1.0108852256958129E-003
     1846588   1.0101869016731495E-003
     1846589   1.0094954512317863E-003
     1846590   1.0088106231554684E-003
     1846591   1.0081322729484719E-003
     1846592   1.0074599434294305E-003
     1846593   1.0067938773113368E-003
     1846594   1.0061337014272394E-003
     1846595   1.0054798601030119E-003
     1846596   1.0048326878293145E-003
     1846597   1.0041914692893571E-003
     1846598   1.0035560656146082E-003
     1846599   1.0029264920388403E-003
     1846600   1.0023027505281414E-003
     1846601   1.0016845741307734E-003
     1846602   1.0010720996295617E-003
     1846603   1.0004653016288450E-003
     1846604   9.9986390374437266E-004
     1846605   1.2600989894759012E-003
     1846606   1.2469625074241308E-003
     1846607   1.2373043554485021E-003
     1846608   1.2289827513546816E-003
     1846609   1.2216129626018313E-003
     1846610   1.2149088632865473E-003
     1846611   1.2087617666504201E-003
     1846612   1.2030830091475241E-003
     1846613   1.1977820121193172E-003
     1846614   1.1927906835464094E-003
     1846615   1.1880538862335201E-003
     1846616   1.1835381712599960E-003
     1846617   1.1792223561811603E-003
     1846618   1.1750875930614235E-003
     1846619   1.1711232533978229E-003
     1846620   1.1673180469231781E-003
     1846621   1.1636548076151211E-003
     1846622   1.1601189805288807E-003
     1846623   1.1566996882727925E-003
     1846624   1.1533961055315884E-003
     1846625   1.1501942132394630E-003
     1846626   1.1470922883266117E-003
     1846627   1.1440890844718369E-003
     1846628   1.1411732088074653E-003
     1846629   1.1383401681760038E-003
     1846630   1.1355899988327051E-003
     1846631   1.1329138248013070E-003
     1846632   1.1303031160054293E-003
     1846633   1.1277555161867830E-003
     1846634   1.1252683010799999E-003
     1846635   1.1228447050147562E-003
     1846636   1.1204781198751739E-003
     1846637   1.1181646805682667E-003
     1846638   1.1159013423386935E-003
     1846639   1.1136895616961474E-003
     1846640   1.1115257617518414E-003
     1846641   1.1094097581508622E-003
     1846642   1.1073384703083587E-003
     1846643   1.1053111372349058E-003
     1846644   1.1033244954423743E-003
     1846645   1.1013746134235975E-003
     1846646   1.0994626455564929E-003
     1846647   1.0975858893906580E-003
     1846648   1.0957424930617802E-003
     1846649   1.0939335731140593E-003
     1846650   1.0921554807621326E-003
     1846651   1.0904099849127211E-003
     1846652   1.0886942472604752E-003
     1846653   1.0870081420074462E-003
     1846654   1.0853513061155570E-003
     1846655   1.0837207954666305E-003
     1846656   1.0821159644651438E-003
     1846657   1.0805367501676619E-003
     1846658   1.0789823831408093E-003
     1846659   1.0774516292899033E-003
     1846660   1.0759453707581733E-003
     1846661   1.0744597904515695E-003
     1846662   1.0729967606105078E-003
     1846663   1.0715560627886328E-003
     1846664   1.0701365345349490E-003
     1846665   1.0687381936972387E-003
     1846666   1.0673590371695402E-003
     1846667   1.0659993884599434E-003
     1846668   1.0646609721998495E-003
     1846669   1.0633428761715467E-003
     1846670   1.0620431541342307E-003
     1846671   1.0607613063380677E-003
     1846672   1.0594964103432442E-003
     1846673   1.0582492664633020E-003
     1846674   1.0570193063353904E-003
     1846675   1.0558050858109965E-003
     1846676   1.0546062280084876E-003
     1846677   1.0534221995852214E-003
     1846678   1.0522530547288176E-003
     1846679   1.0510980929399226E-003
     1846680   1.0499569677297376E-003
     1846681   1.0488312446906712E-003
     1846682   1.0477193372541219E-003
     1846683   1.0466209306896825E-003
     1846684   1.0455361010132769E-003
     1846685   1.0444642994854190E-003
     1846686   1.0434046992265843E-003
     1846687   1.0423568102177377E-003
     1846688   1.0413225900448037E-003
     1846689   1.0403006096964458E-003
     1846690   1.0392896714641721E-003
     1846691   1.0382906061039766E-003
     1846692   1.0373031395281994E-003
     1846693   1.0363272589097011E-003
     1846694   1.0353624248721099E-003
     1846695   1.0344091050434774E-003
     1846696   1.0334657665812996E-003
     1846697   1.0325325952993956E-003
     1846698   1.0316105509581665E-003
     1846699   1.0306983264647526E-003
     1846700   1.0297960229316287E-003
     1846701   1.0289030783863777E-003
     1846702   1.0280201024151173E-003
     1846703   1.0271468590581131E-003
     1846704   1.0262821999660918E-003
     1846705   1.0254268287888829E-003
     1846706   1.0245800073320286E-003
     1846707   1.0237425863470764E-003
     1846708   1.0229143087080094E-003
     1846709   1.0220948729841716E-003
     1846710   1.0212843543008288E-003
     1846711   1.0204818613139730E-003
     1846712   1.0196874178726668E-003
     1846713   1.0189005422258253E-003
     1846714   1.0181216717107355E-003
     1846715   1.0173509696501345E-003
     1846716   1.0165877935421502E-003
     1846717   1.0158313678357996E-003
     1846718   1.0150826383102105E-003
     1846719   1.0143420734762972E-003
     1846720   1.0136090983748221E-003
     1846721   1.0128831870380908E-003
     1846722   1.0121646195176551E-003
     1846723   1.0114525832930863E-003
     1846724   1.0107472407345610E-003
     1846725   1.0100489128336088E-003
     1846726   1.0093573782043582E-003
     1846727   1.0086728816559479E-003
     1846728   1.0079946803997482E-003
     1846729   1.0073222837339840E-003
     1846730   1.0066564454395386E-003
     1846731   1.0059965744992352E-003
     1846732   1.0053426310371973E-003
     1846733   1.0046954696479836E-003
     1846734   1.0040544927404924E-003
     1846735   1.0034192126817173E-003
     1846736   1.0027898551300796E-003
     1846737   1.0021661270559529E-003
     1846738   1.0015481664016916E-003
     1846739   1.0009355851923680E-003
     1846740   1.0003290254414368E-003
     1846741   9.9972792913181484E-004
     1846742   1.2598630524935954E-003
     1846743   1.2467315163502016E-003
     1846744   1.2370823963034608E-003
     1846745   1.2287656925799497E-003
     1846746   1.2213988953907627E-003
     1846747   1.2146996853988510E-003
     1846748   1.2085560253402997E-003
     1846749   1.2028787152151919E-003
     1846750   1.1975793809808953E-003
     1846751   1.1925885620803040E-003
     1846752   1.1878555829505399E-003
     1846753   1.1833391251538520E-003
     1846754   1.1790232789982238E-003
     1846755   1.1748906795866244E-003
     1846756   1.1709274020427274E-003
     1846757   1.1671220004941436E-003
     1846758   1.1634598507405190E-003
     1846759   1.1599243863798479E-003
     1846760   1.1565048042692456E-003
     1846761   1.1532024414318736E-003
     1846762   1.1500014767817802E-003
     1846763   1.1469004580888745E-003
     1846764   1.1438973830638147E-003
     1846765   1.1409819144265947E-003
     1846766   1.1381493653660165E-003
     1846767   1.1353990824493781E-003
     1846768   1.1327221891497619E-003
     1846769   1.1301121773239370E-003
     1846770   1.1275642416133660E-003
     1846771   1.1250773198935801E-003
     1846772   1.1226544729927063E-003
     1846773   1.1202882761632877E-003
     1846774   1.1179750208821367E-003
     1846775   1.1157123552979918E-003
     1846776   1.1135000619041479E-003
     1846777   1.1113374806472516E-003
     1846778   1.1092203656728782E-003
     1846779   1.1071491956471575E-003
     1846780   1.1051209761411532E-003
     1846781   1.1031338465940215E-003
     1846782   1.1011843505223447E-003
     1846783   1.0992727793014540E-003
     1846784   1.0973962718533532E-003
     1846785   1.0955531212337710E-003
     1846786   1.0937436444538680E-003
     1846787   1.0919658713784623E-003
     1846788   1.0902203501289259E-003
     1846789   1.0885043118426510E-003
     1846790   1.0868179933044805E-003
     1846791   1.0851614024703564E-003
     1846792   1.0835314737706510E-003
     1846793   1.0819267547705475E-003
     1846794   1.0803479601088307E-003
     1846795   1.0787940130148231E-003
     1846796   1.0772636215623020E-003
     1846797   1.0757571040838666E-003
     1846798   1.0742718032747780E-003
     1846799   1.0728087673516512E-003
     1846800   1.0713687639681978E-003
     1846801   1.0699495191222406E-003
     1846802   1.0685512588885441E-003
     1846803   1.0671724434662261E-003
     1846804   1.0658133850701460E-003
     1846805   1.0644746370046709E-003
     1846806   1.0631563015751765E-003
     1846807   1.0618563507103478E-003
     1846808   1.0605744527103457E-003
     1846809   1.0593092398187144E-003
     1846810   1.0580620899067205E-003
     1846811   1.0568322157879892E-003
     1846812   1.0556178073337949E-003
     1846813   1.0544188125777090E-003
     1846814   1.0532346384819157E-003
     1846815   1.0520655876827538E-003
     1846816   1.0509106516320272E-003
     1846817   1.0497696355904979E-003
     1846818   1.0486440333432423E-003
     1846819   1.0475320725691307E-003
     1846820   1.0464336742292781E-003
     1846821   1.0453488096289088E-003
     1846822   1.0442771105883782E-003
     1846823   1.0432174145540501E-003
     1846824   1.0421695600816537E-003
     1846825   1.0411349942552311E-003
     1846826   1.0401132984052515E-003
     1846827   1.0391026439093524E-003
     1846828   1.0381033987580304E-003
     1846829   1.0371161948856092E-003
     1846830   1.0361401066484568E-003
     1846831   1.0351753401757326E-003
     1846832   1.0342219878716917E-003
     1846833   1.0332789151271179E-003
     1846834   1.0323459064556198E-003
     1846835   1.0314232878063532E-003
     1846836   1.0305113524915874E-003
     1846837   1.0296090054951672E-003
     1846838   1.0287160519041965E-003
     1846839   1.0278329349625197E-003
     1846840   1.0269598518497093E-003
     1846841   1.0260955796382693E-003
     1846842   1.0252401386491848E-003
     1846843   1.0243936379479193E-003
     1846844   1.0235559970708321E-003
     1846845   1.0227277098029317E-003
     1846846   1.0219082826302985E-003
     1846847   1.0210976952741803E-003
     1846848   1.0202952650256627E-003
     1846849   1.0195009845482197E-003
     1846850   1.0187142407714364E-003
     1846851   1.0179355430833498E-003
     1846852   1.0171646876684550E-003
     1846853   1.0164014733266033E-003
     1846854   1.0156451735119187E-003
     1846855   1.0148961919782321E-003
     1846856   1.0141555479840233E-003
     1846857   1.0134227395273022E-003
     1846858   1.0126967001969529E-003
     1846859   1.0119782440953140E-003
     1846860   1.0112665035522542E-003
     1846861   1.0105612679561441E-003
     1846862   1.0098628739712166E-003
     1846863   1.0091712949081063E-003
     1846864   1.0084867887098095E-003
     1846865   1.0078086579783320E-003
     1846866   1.0071363575383714E-003
     1846867   1.0064704686716141E-003
     1846868   1.0058108226510922E-003
     1846869   1.0051568636009422E-003
     1846870   1.0045094593959349E-003
     1846871   1.0038688729011324E-003
     1846872   1.0032335640446928E-003
     1846873   1.0026042003517949E-003
     1846874   1.0019804611905950E-003
     1846875   1.0013625630610188E-003
     1846876   1.0007500194472874E-003
     1846877   1.0001435475728787E-003
     1846878   9.9954261319102678E-004
     1846879   1.2595738158664286E-003
     1846880   1.2464431830883002E-003
     1846881   1.2368065151890071E-003
     1846882   1.2284942151927734E-003
     1846883   1.2211321723990289E-003
     1846884   1.2144356286459977E-003
     1846885   1.2082944763792671E-003
     1846886   1.2026193081197721E-003
     1846887   1.1973225117898831E-003
     1846888   1.1923323805925880E-003
     1846889   1.1876014187463136E-003
     1846890   1.1830858274277398E-003
     1846891   1.1787701414680974E-003
     1846892   1.1746386731630956E-003
     1846893   1.1706767221873818E-003
     1846894   1.1668709426356858E-003
     1846895   1.1632097246033961E-003
     1846896   1.1596748587569829E-003
     1846897   1.1562553156884499E-003
     1846898   1.1529538033821672E-003
     1846899   1.1497539540002405E-003
     1846900   1.1466535571895359E-003
     1846901   1.1436509159070288E-003
     1846902   1.1407355915880938E-003
     1846903   1.1379036079752754E-003
     1846904   1.1351531152814663E-003
     1846905   1.1324756106686020E-003
     1846906   1.1298662519992370E-003
     1846907   1.1273189779480756E-003
     1846908   1.1248322244084260E-003
     1846909   1.1224094889327346E-003
     1846910   1.1200437747681520E-003
     1846911   1.1177307128744322E-003
     1846912   1.1154681241338947E-003
     1846913   1.1132562029283349E-003
     1846914   1.1110941494859900E-003
     1846915   1.1089763799440905E-003
     1846916   1.1069052440299838E-003
     1846917   1.1048762230140951E-003
     1846918   1.1028880101771632E-003
     1846919   1.1009395031925031E-003
     1846920   1.0990277694431581E-003
     1846921   1.0971514710066434E-003
     1846922   1.0953086412507176E-003
     1846923   1.0934987547580640E-003
     1846924   1.0917208777375454E-003
     1846925   1.0899756255413741E-003
     1846926   1.0882593776289685E-003
     1846927   1.0865728665774785E-003
     1846928   1.0849165524989589E-003
     1846929   1.0832869934838574E-003
     1846930   1.0816825615083967E-003
     1846931   1.0801041099219777E-003
     1846932   1.0785505711253837E-003
     1846933   1.0770205424488542E-003
     1846934   1.0755134825904239E-003
     1846935   1.0740284591227087E-003
     1846936   1.0725656414851291E-003
     1846937   1.0711259602059317E-003
     1846938   1.0697069198008109E-003
     1846939   1.0683090049335702E-003
     1846940   1.0669309030981919E-003
     1846941   1.0655718691505165E-003
     1846942   1.0642330618712895E-003
     1846943   1.0629144054246015E-003
     1846944   1.0616140837909265E-003
     1846945   1.0603321755088342E-003
     1846946   1.0590667223454131E-003
     1846947   1.0578192941276669E-003
     1846948   1.0565893595990044E-003
     1846949   1.0553748253150808E-003
     1846950   1.0541755832205535E-003
     1846951   1.0529911654618784E-003
     1846952   1.0518220923355513E-003
     1846953   1.0506670042653684E-003
     1846954   1.0495262871467693E-003
     1846955   1.0484006311703093E-003
     1846956   1.0472886695926940E-003
     1846957   1.0461902133473140E-003
     1846958   1.0451053075159666E-003
     1846959   1.0440334523560682E-003
     1846960   1.0429737593209091E-003
     1846961   1.0419259734347811E-003
     1846962   1.0408910386719621E-003
     1846963   1.0398694547322366E-003
     1846964   1.0388590912198225E-003
     1846965   1.0378597761509715E-003
     1846966   1.0368725531678096E-003
     1846967   1.0358963855246195E-003
     1846968   1.0349317897419648E-003
     1846969   1.0339780635067652E-003
     1846970   1.0330352504745743E-003
     1846971   1.0321024879080406E-003
     1846972   1.0311795287805564E-003
     1846973   1.0302675702063900E-003
     1846974   1.0293650873098041E-003
     1846975   1.0284721934685017E-003
     1846976   1.0275890142693420E-003
     1846977   1.0267159401408682E-003
     1846978   1.0258520101104865E-003
     1846979   1.0249966020447895E-003
     1846980   1.0241500081828881E-003
     1846981   1.0233122476950003E-003
     1846982   1.0224839310964704E-003
     1846983   1.0216644755938230E-003
     1846984   1.0208537605482743E-003
     1846985   1.0200515270176818E-003
     1846986   1.0192571124531522E-003
     1846987   1.0184705342318702E-003
     1846988   1.0176919230934188E-003
     1846989   1.0169210739650633E-003
     1846990   1.0161576553905599E-003
