 tdraglift
   0.0000000000000000        3361.7753408145827       -2.2903213903191499E-005
   1.0000000000000000E-003   33.286767688125821        7.0185043941628500E-006
   2.0000000000000000E-003   5.5712324927332855        7.3543711897991360E-002
   3.0000000000000001E-003   3.4850538125583084        4.3660140509058198E-002
   4.0000000000000001E-003   2.7878780636833271        4.7394653359909444E-002
   5.0000000000000001E-003   2.4412864738535949        5.2093505855410616E-002
   6.0000000000000001E-003   2.2424154230651330        5.6086610563434780E-002
   7.0000000000000001E-003   2.1159516964279814        5.9357003502390038E-002
   8.0000000000000002E-003   2.0294464514053612        6.2026228894388913E-002
   9.0000000000000011E-003   1.9662416570337817        6.4220122042706107E-002
   1.0000000000000002E-002   1.9176639943509191        6.6047769444726123E-002
   1.1000000000000003E-002   1.8788097330195619        6.7595506464883659E-002
   1.2000000000000004E-002   1.8467466590543604        6.8929125745201603E-002
   1.3000000000000005E-002   1.8196676538664418        7.0098361815224441E-002
   1.4000000000000005E-002   1.7963291161414570        7.1139467967342940E-002
   1.5000000000000006E-002   1.7759078329893416        7.2079799416898904E-002
   1.6000000000000007E-002   1.7577719934302558        7.2939024479104830E-002
   1.7000000000000008E-002   1.7415102544143428        7.3732748392193015E-002
   1.8000000000000009E-002   1.7267543953313615        7.4471841891652124E-002
   1.9000000000000010E-002   1.7132224355787860        7.5164456714960082E-002
   2.0000000000000011E-002   1.7007432549052766        7.5817928088075526E-002
   2.1000000000000012E-002   1.6891119087246964        7.6436646114431017E-002
   2.2000000000000013E-002   1.6781975196363508        7.7024612547770044E-002
   2.3000000000000013E-002   1.6679223645460315        7.7585917069241450E-002
   2.4000000000000014E-002   1.6581464586811072        7.8121980952134074E-002
   2.5000000000000015E-002   1.6488289849843001        7.8635719057887243E-002
   2.6000000000000016E-002   1.6398726974125688        7.9127947592416925E-002
   2.7000000000000017E-002   1.6312817256594028        7.9601800514393473E-002
   2.8000000000000018E-002   1.6229414948079719        8.0056474325140625E-002
   2.9000000000000019E-002   1.6148479855205586        8.0493744518953969E-002
   3.0000000000000020E-002   1.6070083610475074        8.0916068099953442E-002
   3.1000000000000021E-002   1.5993177861691792        8.1321624045542773E-002
   3.2000000000000021E-002   1.5918160080368440        8.1712977227965666E-002
   3.3000000000000022E-002   1.5844435664013323        8.2089478141464278E-002
   3.4000000000000023E-002   1.5772299321745349        8.2453296128259135E-002
   3.5000000000000024E-002   1.5700994628225571        8.2802655770724876E-002
   3.6000000000000025E-002   1.5630800389070090        8.3139208125702968E-002
   3.7000000000000026E-002   1.5561746618575316        8.3464138716417224E-002
   3.8000000000000027E-002   1.5493318460328376        8.3776085197501793E-002
   3.9000000000000028E-002   1.5425601574743677        8.4075720339925830E-002
   4.0000000000000029E-002   1.5358898075849932        8.4365037730665726E-002
   4.1000000000000029E-002   1.5292651398526589        8.4642341493865958E-002
   4.2000000000000030E-002   1.5226949324652979        8.4908095585748189E-002
   4.3000000000000031E-002   1.5161960677392552        8.5163498038405727E-002
   4.4000000000000032E-002   1.5097410525885369        8.5407791137277256E-002
   4.5000000000000033E-002   1.5033498352613621        8.5642036474712357E-002
   4.6000000000000034E-002   1.4969810148301836        8.5864690002112054E-002
   4.7000000000000035E-002   1.4906822299221862        8.6077917507580537E-002
   4.8000000000000036E-002   1.4844379253848166        8.6281566322376158E-002
   4.9000000000000037E-002   1.4782095794380146        8.6473916244800053E-002
   5.0000000000000037E-002   1.4720467722007247        8.6657136028471804E-002
   5.1000000000000038E-002   1.4659353565379352        8.6831074986801760E-002
   5.2000000000000039E-002   1.4598375175261427        8.6993981536245046E-002
   5.3000000000000040E-002   1.4538038384409488        8.7148029003911720E-002
   5.4000000000000041E-002   1.4478208940809221        8.7293071175708947E-002
   5.5000000000000042E-002   1.4418510204890780        8.7427330674853421E-002
   5.6000000000000043E-002   1.4359453434413409        8.7552978564467088E-002
   5.7000000000000044E-002   1.4300908070467218        8.7669879913777837E-002
   5.8000000000000045E-002   1.4242657929065752        8.7777025438589673E-002
   5.9000000000000045E-002   1.4184787999304511        8.7874665497244209E-002
   6.0000000000000046E-002   1.4127500939800213        8.7963880770487224E-002
   6.1000000000000047E-002   1.4070547415552199        8.8043748675705968E-002
   6.2000000000000048E-002   1.4014162228201172        8.8115262500139124E-002
   6.3000000000000042E-002   1.3957944430066265        8.8176757136567252E-002
   6.4000000000000043E-002   1.3902407041137783        8.8230399147506411E-002
   6.5000000000000044E-002   1.3847420732644764        8.8276112592297062E-002
   6.6000000000000045E-002   1.3792763885857129        8.8312884073105113E-002
   6.7000000000000046E-002   1.3738519242884304        8.8340952607795176E-002
   6.8000000000000047E-002   1.3684727496563371        8.8360641473135493E-002
   6.9000000000000047E-002   1.3631575737960047        8.8373004070814609E-002
   7.0000000000000048E-002   1.3578802370623830        8.8377117699617314E-002
   7.1000000000000049E-002   1.3526470697249440        8.8373151570476871E-002
   7.2000000000000050E-002   1.3474778651767056        8.8362195843848079E-002
   7.3000000000000051E-002   1.3423468558556744        8.8343382067255671E-002
   7.4000000000000052E-002   1.3372436689671345        8.8316090703103978E-002
   7.5000000000000053E-002   1.3322323108116194        8.8283342825855815E-002
   7.6000000000000054E-002   1.3272374373476206        8.8242418697979108E-002
   7.7000000000000055E-002   1.3223122106352156        8.8195241993795248E-002
   7.8000000000000055E-002   1.3174282467973935        8.8141111639331138E-002
   7.9000000000000056E-002   1.3125904965548127        8.8080166790920789E-002
   8.0000000000000057E-002   1.3078182781857479        8.8013493902539652E-002
   8.1000000000000058E-002   1.3030685697010935        8.7939465221223312E-002
   8.2000000000000059E-002   1.2983914902678837        8.7860106176444797E-002
   8.3000000000000060E-002   1.2937574552694771        8.7774732880823159E-002
   8.4000000000000061E-002   1.2891704256972600        8.7683423103224856E-002
   8.5000000000000062E-002   1.2846492868713835        8.7587230350242073E-002
   8.6000000000000063E-002   1.2801677628114030        8.7485348615747416E-002
   8.7000000000000063E-002   1.2757142030455539        8.7377092492008535E-002
   8.8000000000000064E-002   1.2713526461219462        8.7265395819650537E-002
   8.9000000000000065E-002   1.2670081420610464        8.7147786507398850E-002
   9.0000000000000066E-002   1.2627327324379931        8.7025965928394289E-002
   9.1000000000000067E-002   1.2584812349867842        8.6898577629824780E-002
   9.2000000000000068E-002   1.2543193519434133        8.6768286663870819E-002
   9.3000000000000069E-002   1.2501558953317091        8.6631915876961063E-002
   9.4000000000000070E-002   1.2460871976709762        8.6492886399576641E-002
   9.5000000000000070E-002   1.2420540114478558        8.6349867185516294E-002
   9.6000000000000071E-002   1.2380451843153626        8.6201854555180590E-002
   9.7000000000000072E-002   1.2341255302899450        8.6051686641131164E-002
   9.8000000000000073E-002   1.2302036111094410        8.5896311325570407E-002
   9.9000000000000074E-002   1.2263751313042297        8.5738993963265786E-002
  0.10000000000000007        1.2225813165508954        8.5578535428530333E-002
  0.10100000000000008        1.2188103273984159        8.5413855324652399E-002
  0.10200000000000008        1.2151095300859609        8.5246939090405816E-002
  0.10300000000000008        1.2114494197257883        8.5077351408288315E-002
  0.10400000000000008        1.2078323568112546        8.4905007042111791E-002
  0.10500000000000008        1.2042594771373532        8.4730101626742771E-002
  0.10600000000000008        1.2007312599347824        8.4552836519631969E-002
  0.10700000000000008        1.1972652687276097        8.4374186244143612E-002
  0.10800000000000008        1.1938171154711477        8.4192646453408848E-002
  0.10900000000000008        1.1904169972644982        8.4008965503228117E-002
  0.11000000000000008        1.1870805712960446        8.3824445064899278E-002
  0.11100000000000008        1.1837624604426256        8.3637585031197892E-002
  0.11200000000000009        1.1805092745931314        8.3449826305653563E-002
  0.11300000000000009        1.1772748929238346        8.3260033340647910E-002
  0.11400000000000009        1.1741052238681673        8.3069628665639605E-002
  0.11500000000000009        1.1709540073904487        8.2877492934950503E-002
  0.11600000000000009        1.1678491493343337        8.2684199259120295E-002
  0.11700000000000009        1.1648056946825531        8.2491025451649103E-002
  0.11800000000000009        1.1617607370619614        8.2295697380778021E-002
  0.11900000000000009        1.1588030356178018        8.2101039932693354E-002
  0.12000000000000009        1.1558581959023111        8.1905610944868368E-002
  0.12100000000000009        1.1529369397212363        8.1708636801895773E-002
  0.12200000000000009        1.1500810213759403        8.1512149801709732E-002
  0.12300000000000010        1.1472607805795156        8.1315922209860059E-002
  0.12400000000000010        1.1444585927946793        8.1118767519640977E-002
  0.12500000000000008        1.1416998113254473        8.0921426464554580E-002
  0.12600000000000008        1.1389989122124888        8.0725209483419658E-002
  0.12700000000000009        1.1362936687801248        8.0527906121822479E-002
  0.12800000000000009        1.1336526959902666        8.0331193026512704E-002
  0.12900000000000009        1.1310292942079019        8.0134612907499347E-002
  0.13000000000000009        1.1284473615688415        7.9938371716555379E-002
  0.13100000000000009        1.1259210553037091        7.9743703141941680E-002
  0.13200000000000009        1.1233888769167688        7.9548425687811397E-002
  0.13300000000000009        1.1209176770783051        7.9353999091600347E-002
  0.13400000000000009        1.1184448697289662        7.9159322369360297E-002
  0.13500000000000009        1.1160520446618760        7.8966651079234396E-002
  0.13600000000000009        1.1136691050237701        7.8775051327979684E-002
  0.13700000000000009        1.1113028903404816        7.8583170719787043E-002
  0.13800000000000009        1.1089759433835207        7.8392057215995070E-002
  0.13900000000000010        1.1066851451961490        7.8202326395875987E-002
  0.14000000000000010        1.1044109038926608        7.8013174527977291E-002
  0.14100000000000010        1.1021915322882223        7.7825804290277301E-002
  0.14200000000000010        1.0999668166478027        7.7638701944662936E-002
  0.14300000000000010        1.0977989319094714        7.7452951992026620E-002
  0.14400000000000010        1.0956445225136846        7.7268463955497690E-002
  0.14500000000000010        1.0935246131479277        7.7085051869460131E-002
  0.14600000000000010        1.0914200529737139        7.6902461175983872E-002
  0.14700000000000010        1.0893678764324086        7.6721857336600863E-002
  0.14800000000000010        1.0873094694565952        7.6541856820357523E-002
  0.14900000000000010        1.0853046000061624        7.6363292893457668E-002
  0.15000000000000011        1.0833116553704374        7.6186257790076928E-002
  0.15100000000000011        1.0813342257213148        7.6009647656298585E-002
  0.15200000000000011        1.0793921184536013        7.5834408800530273E-002
  0.15300000000000011        1.0774985946884570        7.5661962343981815E-002
  0.15400000000000011        1.0755803869263327        7.5489586437858858E-002
  0.15500000000000011        1.0737326000347536        7.5318872703094453E-002
  0.15600000000000011        1.0718778604453560        7.5149782262701192E-002
  0.15700000000000011        1.0700558769256605        7.4981421675162974E-002
  0.15800000000000011        1.0682645514004667        7.4815098611668462E-002
  0.15900000000000011        1.0664852883250036        7.4650034626959183E-002
  0.16000000000000011        1.0647205589858029        7.4485554177817992E-002
  0.16100000000000012        1.0630043955399358        7.4323362896369094E-002
  0.16200000000000012        1.0612982831911248        7.4163190685641256E-002
  0.16300000000000012        1.0596038299990207        7.4003519300747778E-002
  0.16400000000000012        1.0579238092741508        7.3844403738682729E-002
  0.16500000000000012        1.0562914866506354        7.3687647853381888E-002
  0.16600000000000012        1.0546695622317519        7.3533073666659732E-002
  0.16700000000000012        1.0530588985367120        7.3379050899770704E-002
  0.16800000000000012        1.0514618384176582        7.3225584082394102E-002
  0.16900000000000012        1.0499107500414939        7.3074446207211707E-002
  0.17000000000000012        1.0483697993775900        7.2925566544562725E-002
  0.17100000000000012        1.0468243474111993        7.2776445470720041E-002
  0.17200000000000013        1.0453393263124571        7.2629457282705978E-002
  0.17300000000000013        1.0438333949386109        7.2484013332866803E-002
  0.17400000000000013        1.0423710323062108        7.2339088496448545E-002
  0.17500000000000013        1.0409055597977155        7.2195666444936579E-002
  0.17600000000000013        1.0394832603798374        7.2053722840408785E-002
  0.17700000000000013        1.0380717806347117        7.1914129948025041E-002
  0.17800000000000013        1.0366563119842214        7.1774335726254357E-002
  0.17900000000000013        1.0352833040783449        7.1635798310318854E-002
  0.18000000000000013        1.0339221722778866        7.1499727341879149E-002
  0.18100000000000013        1.0325857476133600        7.1365056174010233E-002
  0.18200000000000013        1.0312450970477807        7.1230977311655064E-002
  0.18300000000000013        1.0299300163579121        7.1097208790524835E-002
  0.18400000000000014        1.0286275296222940        7.0964985990292773E-002
  0.18500000000000014        1.0273510783969828        7.0834280228359914E-002
  0.18600000000000014        1.0260994866448039        7.0705894670634040E-002
  0.18700000000000014        1.0248442402212130        7.0578242712903805E-002
  0.18800000000000014        1.0236122609729319        7.0450687752700469E-002
  0.18900000000000014        1.0223918089807493        7.0324562575591720E-002
  0.19000000000000014        1.0211955015206944        7.0199780282780067E-002
  0.19100000000000014        1.0200101924950120        7.0076519079826927E-002
  0.19200000000000014        1.0188350905355743        6.9953706006084415E-002
  0.19300000000000014        1.0176831762067717        6.9832025854419388E-002
  0.19400000000000014        1.0165423726138110        6.9711855280383928E-002
  0.19500000000000015        1.0154237367308538        6.9592824766939065E-002
  0.19600000000000015        1.0143033549161178        6.9474475114905232E-002
  0.19700000000000015        1.0132042149786822        6.9356087741498484E-002
  0.19800000000000015        1.0121284435643505        6.9239876355786878E-002
  0.19900000000000015        1.0110522220832361        6.9124588639138951E-002
  0.20000000000000015        1.0099963971904937        6.9009210916939789E-002
  0.20100000000000015        1.0089632464299307        6.8895956448632223E-002
  0.20200000000000015        1.0079301199589330        6.8783616917282631E-002
  0.20300000000000015        1.0069161910607174        6.8671050965032565E-002
  0.20400000000000015        1.0059241229729090        6.8560535620982188E-002
  0.20500000000000015        1.0049325616503979        6.8450932493534289E-002
  0.20600000000000016        1.0039590436511951        6.8340976946792864E-002
