 probe_i          92 probe_j          62
   4.2659999999997593        1.1614759619763180        4.7321886076171160E-002
   4.2669999999997597        1.1615082405854209        4.7369245818609844E-002
   4.2679999999997600        1.1615405208693399        4.7416651107000676E-002
   4.2689999999997603        1.1615728038320265        4.7464103149819865E-002
   4.2699999999997607        1.1616050881175497        4.7511598310317850E-002
   4.2709999999997610        1.1616373736349104        4.7559135408920837E-002
   4.2719999999997613        1.1616696613620314        4.7606715713257156E-002
   4.2729999999997617        1.1617019498680712        4.7654335621282268E-002
   4.2739999999997620        1.1617342400662514        4.7701996385485140E-002
   4.2749999999997623        1.1617665305358833        4.7749694383978060E-002
   4.2759999999997627        1.1617988211608286        4.7797428413027282E-002
   4.2769999999997630        1.1618311118639821        4.7845197254158041E-002
   4.2779999999997633        1.1618634036456266        4.7893002104075703E-002
   4.2789999999997637        1.1618956961515026        4.7940841708870613E-002
   4.2799999999997640        1.1619279869129475        4.7988709955262700E-002
   4.2809999999997643        1.1619602782425107        4.8036610422383198E-002
   4.2819999999997647        1.1619925697944327        4.8084541973464741E-002
   4.2829999999997650        1.1620248590376532        4.8132498652131366E-002
   4.2839999999997653        1.1620571482466857        4.8180484182755341E-002
   4.2849999999997657        1.1620894359821232        4.8228494910307854E-002
   4.2859999999997660        1.1621217231954752        4.8276532011986992E-002
   4.2869999999997663        1.1621540084418021        4.8324591812088015E-002
   4.2879999999997667        1.1621862915977859        4.8372673093924276E-002
   4.2889999999997670        1.1622185736324038        4.8420777118243899E-002
   4.2899999999997673        1.1622508530824034        4.8468900286577771E-002
   4.2909999999997677        1.1622831298160339        4.8517041388094075E-002
   4.2919999999997680        1.1623154037411947        4.8565199146333768E-002
   4.2929999999997683        1.1623476758643982        4.8613374683757891E-002
   4.2939999999997687        1.1623799447207019        4.8661564286117787E-002
   4.2949999999997690        1.1624122112610027        4.8709769129664363E-002
   4.2959999999997693        1.1624444729314594        4.8757983165051200E-002
   4.2969999999997697        1.1624767320431506        4.8806210052769472E-002
   4.2979999999997700        1.1625089870981848        4.8854446214169706E-002
   4.2989999999997703        1.1625412390224579        4.8902692899487461E-002
   4.2999999999997707        1.1625734863382293        4.8950946419520268E-002
   4.3009999999997710        1.1626057289320364        4.8999205486052341E-002
   4.3019999999997713        1.1626379667164510        4.9047468845145582E-002
   4.3029999999997717        1.1626702006795424        4.9095737753669176E-002
   4.3039999999997720        1.1627024292996218        4.9144008624850938E-002
   4.3049999999997723        1.1627346524117603        4.9192280239453753E-002
   4.3059999999997727        1.1627668698822231        4.9240551321420509E-002
   4.3069999999997730        1.1627990826750678        4.9288823040912429E-002
   4.3079999999997733        1.1628312892653156        4.9337091740750190E-002
   4.3089999999997737        1.1628634894910577        4.9385356193720913E-002
   4.3099999999997740        1.1628956832243418        4.9433615148323347E-002
   4.3109999999997743        1.1629278714429967        4.9481869784229131E-002
   4.3119999999997747        1.1629600526431083        4.9530116433856776E-002
   4.3129999999997750        1.1629922266902344        4.9578353850850257E-002
   4.3139999999997753        1.1630243934754247        4.9626580786109903E-002
   4.3149999999997757        1.1630565539855220        4.9674798453232222E-002
   4.3159999999997760        1.1630887055740660        4.9723000799229360E-002
   4.3169999999997763        1.1631208505727602        4.9771191500900099E-002
   4.3179999999997767        1.1631529885126881        4.9819369383529884E-002
   4.3189999999997770        1.1631851167433254        4.9867528345425849E-002
   4.3199999999997774        1.1632172375607210        4.9915672065613162E-002
   4.3209999999997777        1.1632493483537973        4.9963794436823770E-002
   4.3219999999997780        1.1632814514642018        5.0011899135909706E-002
   4.3229999999997784        1.1633135464464321        5.0059984934945685E-002
   4.3239999999997787        1.1633456306801109        5.0108045646349159E-002
   4.3249999999997790        1.1633777065099273        5.0156084837431274E-002
   4.3259999999997794        1.1634097713256701        5.0204096399998198E-002
   4.3269999999997797        1.1634418274818967        5.0252084016318345E-002
   4.3279999999997800        1.1634738744886890        5.0300046572108278E-002
   4.3289999999997804        1.1635059096762534        5.0347977957805441E-002
   4.3299999999997807        1.1635379353534030        5.0395881774264760E-002
   4.3309999999997810        1.1635699489074629        5.0443751884000063E-002
   4.3319999999997814        1.1636019526851189        5.0491591952056901E-002
   4.3329999999997817        1.1636339451121047        5.0539398403954744E-002
   4.3339999999997820        1.1636659270849732        5.0587172499809166E-002
   4.3349999999997824        1.1636978959683413        5.0634908105426805E-002
   4.3359999999997827        1.1637298540731218        5.0682608864484412E-002
   4.3369999999997830        1.1637617998665806        5.0730271174263097E-002
   4.3379999999997834        1.1637937331682728        5.0777893879246139E-002
   4.3389999999997837        1.1638256538182081        5.0825475777299511E-002
   4.3399999999997840        1.1638575616640086        5.0873015598261392E-002
   4.3409999999997844        1.1638894576544343        5.0920514502625754E-002
   4.3419999999997847        1.1639213402379880        5.0967968829167182E-002
   4.3429999999997850        1.1639532092348512        5.1015377386253266E-002
   4.3439999999997854        1.1639850644803618        5.1062739012803622E-002
   4.3449999999997857        1.1640169058016909        5.1110052555721465E-002
   4.3459999999997860        1.1640487330186629        5.1157316837553021E-002
   4.3469999999997864        1.1640805470520115        5.1204533077871664E-002
   4.3479999999997867        1.1641123463612641        5.1251697575743389E-002
   4.3489999999997870        1.1641441307906297        5.1298809076784219E-002
   4.3499999999997874        1.1641759002010759        5.1345866404433518E-002
   4.3509999999997877        1.1642076544296476        5.1392868462657823E-002
   4.3519999999997880        1.1642393932849837        5.1439814167938129E-002
   4.3529999999997884        1.1642711176593028        5.1486704827558120E-002
   4.3539999999997887        1.1643028259956871        5.1533536764135489E-002
   4.3549999999997890        1.1643345181288762        5.1580308720732562E-002
   4.3559999999997894        1.1643661939210477        5.1627019503010588E-002
   4.3569999999997897        1.1643978532167845        5.1673667999963785E-002
   4.3579999999997900        1.1644294958334218        5.1720253122778344E-002
   4.3589999999997904        1.1644611226633566        5.1766776178912496E-002
   4.3599999999997907        1.1644927321638030        5.1813233498262619E-002
   4.3609999999997910        1.1645243230880153        5.1859621386419988E-002
   4.3619999999997914        1.1645558977530055        5.1905943492194434E-002
   4.3629999999997917        1.1645874556776958        5.1952198772359050E-002
   4.3639999999997920        1.1646189942450345        5.1998381294255880E-002
   4.3649999999997924        1.1646505146051835        5.2044492352254598E-002
   4.3659999999997927        1.1646820176904966        5.2090533202390800E-002
   4.3669999999997930        1.1647135019835739        5.2136500245614760E-002
   4.3679999999997934        1.1647449673178667        5.2182392340056540E-002
   4.3689999999997937        1.1647764135444201        5.2228208355239419E-002
   4.3699999999997940        1.1648078405014533        5.2273947169236910E-002
   4.3709999999997944        1.1648392490717367        5.2319610135821433E-002
   4.3719999999997947        1.1648706366562340        5.2365191296160331E-002
   4.3729999999997951        1.1649020054547821        5.2410694401781255E-002
   4.3739999999997954        1.1649333539536963        5.2456115886711598E-002
   4.3749999999997957        1.1649646819698021        5.2501454615598547E-002
   4.3759999999997961        1.1649959893418822        5.2546709474297924E-002
   4.3769999999997964        1.1650272769611840        5.2591881803024550E-002
   4.3779999999997967        1.1650585423083484        5.2636965636885372E-002
   4.3789999999997971        1.1650897875972739        5.2681964710331791E-002
   4.3799999999997974        1.1651210113605763        5.2726875505568725E-002
   4.3809999999997977        1.1651522134357868        5.2771696932046031E-002
   4.3819999999997981        1.1651833936658516        5.2816427920549733E-002
   4.3829999999997984        1.1652145529246158        5.2861069858840461E-002
   4.3839999999997987        1.1652456886857876        5.2905616839653891E-002
   4.3849999999997991        1.1652768031103200        5.2950072660078618E-002
   4.3859999999997994        1.1653078947205711        5.2994433834850391E-002
   4.3869999999997997        1.1653389633406230        5.3038699285999934E-002
   4.3879999999998001        1.1653700098415274        5.3082870377024395E-002
   4.3889999999998004        1.1654010317769194        5.3126941183405114E-002
   4.3899999999998007        1.1654320313137299        5.3170915472797710E-002
   4.3909999999998011        1.1654630070240071        5.3214789781780639E-002
   4.3919999999998014        1.1654939587553277        5.3258563048305251E-002
   4.3929999999998017        1.1655248863645318        5.3302234204528058E-002
   4.3939999999998021        1.1655557907202865        5.3345804612024351E-002
   4.3949999999998024        1.1655866693631052        5.3389268428033647E-002
   4.3959999999998027        1.1656175244089964        5.3432629453941047E-002
   4.3969999999998031        1.1656483544043275        5.3475884313046312E-002
   4.3979999999998034        1.1656791601623708        5.3519034442244755E-002
   4.3989999999998037        1.1657099392954611        5.3562074014745151E-002
   4.3999999999998041        1.1657406939059256        5.3605006840315481E-002
   4.4009999999998044        1.1657714226215414        5.3647829520752442E-002
   4.4019999999998047        1.1658021253105457        5.3690541061053712E-002
   4.4029999999998051        1.1658328018490716        5.3733140460083435E-002
   4.4039999999998054        1.1658634530977301        5.3775629130934526E-002
   4.4049999999998057        1.1658940776614350        5.3818003704560642E-002
   4.4059999999998061        1.1659246753800603        5.3860263229865445E-002
   4.4069999999998064        1.1659552461007681        5.3902406771360843E-002
   4.4079999999998067        1.1659857896641319        5.3944433389572041E-002
   4.4089999999998071        1.1660163068856053        5.3986344543495525E-002
   4.4099999999998074        1.1660467964016108        5.4028136835293478E-002
   4.4109999999998077        1.1660772580927288        5.4069809234340613E-002
   4.4119999999998081        1.1661076918642284        5.4111360742133068E-002
   4.4129999999998084        1.1661380985803911        5.4152792846731988E-002
   4.4139999999998087        1.1661684769010892        5.4194102335696749E-002
   4.4149999999998091        1.1661988266910406        5.4235288341567184E-002
   4.4159999999998094        1.1662291478301725        5.4276349942157812E-002
   4.4169999999998097        1.1662594401955206        5.4317286197596321E-002
   4.4179999999998101        1.1662897046146035        5.4358098608121214E-002
   4.4189999999998104        1.1663199397380637        5.4398783919991200E-002
   4.4199999999998107        1.1663501454148675        5.4439341256186484E-002
   4.4209999999998111        1.1663803224506009        5.4479772160647165E-002
   4.4219999999998114        1.1664104686025849        5.4520070985816585E-002
   4.4229999999998117        1.1664405858528213        5.4560241691861779E-002
   4.4239999999998121        1.1664706729119509        5.4600281009328622E-002
   4.4249999999998124        1.1665007306097614        5.4640190411393126E-002
   4.4259999999998128        1.1665307567790053        5.4679964174455455E-002
   4.4269999999998131        1.1665607534423530        5.4719606155101151E-002
   4.4279999999998134        1.1665907193247536        5.4759113188816329E-002
   4.4289999999998138        1.1666206552181453        5.4798486923071321E-002
   4.4299999999998141        1.1666505589076908        5.4837721800606455E-002
   4.4309999999998144        1.1666804323312172        5.4876821774682637E-002
   4.4319999999998148        1.1667102742141773        5.4915783614164215E-002
   4.4329999999998151        1.1667400853454493        5.4954608886620106E-002
   4.4339999999998154        1.1667698635842176        5.4993292010526128E-002
   4.4349999999998158        1.1667996108675560        5.5031836936178684E-002
   4.4359999999998161        1.1668293259569120        5.5070240511994314E-002
   4.4369999999998164        1.1668590096390328        5.5108504370959155E-002
   4.4379999999998168        1.1668886597969950        5.5146622983954861E-002
   4.4389999999998171        1.1669182783453214        5.5184600331537395E-002
   4.4399999999998174        1.1669478640639557        5.5222433276615662E-002
   4.4409999999998178        1.1669774177359211        5.5260123468932068E-002
   4.4419999999998181        1.1670069381660273        5.5297667807055695E-002
   4.4429999999998184        1.1670364252641399        5.5335065544822266E-002
   4.4439999999998188        1.1670658789497070        5.5372315942824366E-002
   4.4449999999998191        1.1670952991324137        5.5409418285650908E-002
   4.4459999999998194        1.1671246865992848        5.5446374257848464E-002
   4.4469999999998198        1.1671540401497777        5.5483180755241709E-002
   4.4479999999998201        1.1671833605580821        5.5519839408952228E-002
   4.4489999999998204        1.1672126457976608        5.5556344757970742E-002
   4.4499999999998208        1.1672418977192691        5.5592700894655761E-002
   4.4509999999998211        1.1672711151464616        5.5628904857264863E-002
   4.4519999999998214        1.1673002988439245        5.5664958390429828E-002
   4.4529999999998218        1.1673294468265702        5.5700855988078446E-002
   4.4539999999998221        1.1673585609731101        5.5736601617042497E-002
   4.4549999999998224        1.1673876401684442        5.5772192224772470E-002
   4.4559999999998228        1.1674166852002992        5.5807629596020168E-002
   4.4569999999998231        1.1674456940521889        5.5842908452889008E-002
   4.4579999999998234        1.1674746685243811        5.5878032983644521E-002
   4.4589999999998238        1.1675036082964787        5.5913002619865849E-002
   4.4599999999998241        1.1675325113968975        5.5947811967777969E-002
   4.4609999999998244        1.1675613796189306        5.5982465156130264E-002
   4.4619999999998248        1.1675902118789709        5.6016959173871846E-002
   4.4629999999998251        1.1676190081197277        5.6051293399842723E-002
   4.4639999999998254        1.1676477691312901        5.6085469628143036E-002
   4.4649999999998258        1.1676764929798564        5.6119482536418901E-002
   4.4659999999998261        1.1677051814607755        5.6153336293121407E-002
   4.4669999999998264        1.1677338342941475        5.6187030385681347E-002
   4.4679999999998268        1.1677624495486199        5.6220559535811260E-002
   4.4689999999998271        1.1677910289716236        5.6253927969647899E-002
   4.4699999999998274        1.1678195714862258        5.6287132783393666E-002
   4.4709999999998278        1.1678480770246420        5.6320173438676110E-002
   4.4719999999998281        1.1678765463611620        5.6353051786987809E-002
   4.4729999999998284        1.1679049776318131        5.6385762534060878E-002
   4.4739999999998288        1.1679333726118781        5.6418309895178223E-002
   4.4749999999998291        1.1679617310643826        5.6450693426649726E-002
   4.4759999999998294        1.1679900511141164        5.6482907936902811E-002
   4.4769999999998298        1.1680183344766790        5.6514957765045511E-002
   4.4779999999998301        1.1680465800952087        5.6546840086671275E-002
   4.4789999999998305        1.1680747878959423        5.6578554429890023E-002
   4.4799999999998308        1.1681029578211675        5.6610100298973641E-002
   4.4809999999998311        1.1681310906368521        5.6641479569133041E-002
   4.4819999999998315        1.1681591853379685        5.6672689369438860E-002
   4.4829999999998318        1.1681872418792667        5.6703729244781537E-002
   4.4839999999998321        1.1682152602094222        5.6734598794854554E-002
   4.4849999999998325        1.1682432402617762        5.6765297657099659E-002
   4.4859999999998328        1.1682711827653320        5.6795827867385129E-002
   4.4869999999998331        1.1682990867001897        5.6826186645448515E-002
   4.4879999999998335        1.1683269520145749        5.6856373546316966E-002
   4.4889999999998338        1.1683547786737574        5.6886388141847176E-002
   4.4899999999998341        1.1683825674383781        5.6916232475355009E-002
   4.4909999999998345        1.1684103165274957        5.6945901490735376E-002
   4.4919999999998348        1.1684380276124906        5.6975399681511552E-002
   4.4929999999998351        1.1684656997012497        5.7004724313294418E-002
   4.4939999999998355        1.1684933327401104        5.7033875016208747E-002
   4.4949999999998358        1.1685209274688551        5.7062853853014441E-002
   4.4959999999998361        1.1685484821392265        5.7091655714324049E-002
   4.4969999999998365        1.1685759983930353        5.7120285114326395E-002
   4.4979999999998368        1.1686034752632393        5.7148739363797295E-002
   4.4989999999998371        1.1686309127023979        5.7177018137791066E-002
   4.4999999999998375        1.1686583106781829        5.7205121084267500E-002
   4.5009999999998378        1.1686856691662533        5.7233047852476661E-002
   4.5019999999998381        1.1687129889191983        5.7260800531450981E-002
   4.5029999999998385        1.1687402682230228        5.7288374083460443E-002
   4.5039999999998388        1.1687675087012908        5.7315773058819838E-002
   4.5049999999998391        1.1687947094032978        5.7342994857266058E-002
   4.5059999999998395        1.1688218702725501        5.7370039270069478E-002
   4.5069999999998398        1.1688489912616837        5.7396906089388036E-002
   4.5079999999998401        1.1688760723337732        5.7423595098100501E-002
   4.5089999999998405        1.1689031142235784        5.7450108498313904E-002
   4.5099999999998408        1.1689301152759446        5.7476441254676651E-002
   4.5109999999998411        1.1689570770942039        5.7502598006815411E-002
   4.5119999999998415        1.1689839987785950        5.7528576187160604E-002
   4.5129999999998418        1.1690108795282970        5.7554373220512559E-002
   4.5139999999998421        1.1690377209171392        5.7579993829877676E-002
   4.5149999999998425        1.1690645220372802        5.7605435426234274E-002
   4.5159999999998428        1.1690912828497193        5.7630697807911434E-002
   4.5169999999998431        1.1691180033302373        5.7655780757879770E-002
   4.5179999999998435        1.1691446842114244        5.7680686514337935E-002
   4.5189999999998438        1.1691713239015817        5.7705410100335273E-002
   4.5199999999998441        1.1691979232210219        5.7729953828718338E-002
   4.5209999999998445        1.1692244829081460        5.7754320033298182E-002
   4.5219999999998448        1.1692510013737654        5.7778503726808622E-002
   4.5229999999998451        1.1692774801938133        5.7802509616155746E-002
   4.5239999999998455        1.1693039185275949        5.7826335160428545E-002
   4.5249999999998458        1.1693303156083046        5.7849977856046807E-002
   4.5259999999998461        1.1693566729680451        5.7873442547060922E-002
   4.5269999999998465        1.1693829897277759        5.7896726820370843E-002
   4.5279999999998468        1.1694092658352617        5.7919830641963564E-002
   4.5289999999998471        1.1694355012569979        5.7942753913595303E-002
   4.5299999999998475        1.1694616959841500        5.7965496510762320E-002
   4.5309999999998478        1.1694878500233279        5.7988058347115935E-002
   4.5319999999998481        1.1695139633835325        5.8010439394661523E-002
   4.5329999999998485        1.1695400360685151        5.8032639646838240E-002
   4.5339999999998488        1.1695660680758819        5.8054659084825704E-002
   4.5349999999998492        1.1695920593986087        5.8076497684915233E-002
   4.5359999999998495        1.1696180100252083        5.8098155445951531E-002
   4.5369999999998498        1.1696439199391853        5.8119632400265450E-002
   4.5379999999998502        1.1696697891212242        5.8140928599310852E-002
   4.5389999999998505        1.1696956175552662        5.8162044092532728E-002
   4.5399999999998508        1.1697214052352678        5.8182978919223076E-002
   4.5409999999998512        1.1697471521681326        5.8203733116916567E-002
   4.5419999999998515        1.1697728583710474        5.8224306736170371E-002
   4.5429999999998518        1.1697985238651782        5.8244699849798590E-002
   4.5439999999998522        1.1698241486693723        5.8264912551386550E-002
   4.5449999999998525        1.1698497327966302        5.8284944945539825E-002
   4.5459999999998528        1.1698752762540572        5.8304797136008869E-002
   4.5469999999998532        1.1699007790452916        5.8324469217144695E-002
   4.5479999999998535        1.1699262411737714        5.8343961271149256E-002
   4.5489999999998538        1.1699516626454767        5.8363273370594014E-002
   4.5499999999998542        1.1699770427762533        5.8382403111296430E-002
   4.5509999999998545        1.1700023830102058        5.8401355495999424E-002
   4.5519999999998548        1.1700276826349205        5.8420128149110247E-002
   4.5529999999998552        1.1700529416672285        5.8438721166454925E-002
   4.5539999999998555        1.1700781594355039        5.8457132200695046E-002
   4.5549999999998558        1.1701033373610834        5.8475366299112118E-002
   4.5559999999998562        1.1701284740664333        5.8493418736189386E-002
   4.5569999999998565        1.1701535709645801        5.8511294630537183E-002
   4.5579999999998568        1.1701786266936622        5.8528989221574200E-002
   4.5589999999998572        1.1702036426628861        5.8546507582976665E-002
   4.5599999999998575        1.1702286175242582        5.8563844973476824E-002
   4.5609999999998578        1.1702535519918620        5.8581004107475534E-002
   4.5619999999998582        1.1702784467380667        5.8597987772543859E-002
   4.5629999999998585        1.1703033004179979        5.8614791261585995E-002
   4.5639999999998588        1.1703281137150154        5.8631417277571977E-002
   4.5649999999998592        1.1703528866546424        5.8647865982220611E-002
   4.5659999999998595        1.1703776192818141        5.8664137543674985E-002
   4.5669999999998598        1.1704023116468194        5.8680232165770410E-002
   4.5679999999998602        1.1704269637985263        5.8696150068417843E-002
   4.5689999999998605        1.1704515757834759        5.8711891466925459E-002
   4.5699999999998608        1.1704761470030760        5.8727454110360053E-002
   4.5709999999998612        1.1705006788056100        5.8742843185283992E-002
   4.5719999999998615        1.1705251705979551        5.8758056487841319E-002
   4.5729999999998618        1.1705496217925453        5.8773091804536312E-002
   4.5739999999998622        1.1705740330881751        5.8787951850729520E-002
   4.5749999999998625        1.1705984051884635        5.8802639367203660E-002
   4.5759999999998628        1.1706227368696072        5.8817149754599549E-002
   4.5769999999998632        1.1706470288101454        5.8831485844464584E-002
   4.5779999999998635        1.1706712810483604        5.8845647990286548E-002
   4.5789999999998638        1.1706954936284708        5.8859636529292630E-002
   4.5799999999998642        1.1707196665981292        5.8873451803858057E-002
   4.5809999999998645        1.1707438000097339        5.8887094155806174E-002
   4.5819999999998648        1.1707678939205932        5.8900563913684333E-002
   4.5829999999998652        1.1707919477762878        5.8913858914190910E-002
   4.5839999999998655        1.1708159628627550        5.8926984481506010E-002
   4.5849999999998658        1.1708399380418826        5.8939935987887444E-002
   4.5859999999998662        1.1708638745981659        5.8952718753009573E-002
   4.5869999999998665        1.1708877713945183        5.8965328126922303E-002
   4.5879999999998669        1.1709116290912684        5.8977766923531558E-002
   4.5889999999998672        1.1709354477566396        5.8990035512260452E-002
   4.5899999999998675        1.1709592274600114        5.9002134301556736E-002
   4.5909999999998679        1.1709829682674355        5.9014063698762331E-002
   4.5919999999998682        1.1710066702467781        5.9025824081400793E-002
   4.5929999999998685        1.1710303334712391        5.9037415818070434E-002
   4.5939999999998689        1.1710539574265906        5.9048836839454694E-002
   4.5949999999998692        1.1710775433417455        5.9060092558976422E-002
   4.5959999999998695        1.1711010901519769        5.9071178492318584E-002
   4.5969999999998699        1.1711245990688228        5.9082100079113020E-002
   4.5979999999998702        1.1711480690281402        5.9092852762138076E-002
   4.5989999999998705        1.1711715006424650        5.9103439460133397E-002
   4.5999999999998709        1.1711948939821157        5.9113860630482171E-002
   4.6009999999998712        1.1712182496895109        5.9124119256556841E-002
   4.6019999999998715        1.1712415667394858        5.9134210819975899E-002
   4.6029999999998719        1.1712648451736942        5.9144135758967632E-002
   4.6039999999998722        1.1712880861569273        5.9153899453225203E-002
   4.6049999999998725        1.1713112893110356        5.9163499842243804E-002
   4.6059999999998729        1.1713344547555669        5.9172937395176345E-002
   4.6069999999998732        1.1713575820332265        5.9182210110571398E-002
   4.6079999999998735        1.1713806723009053        5.9191323408160246E-002
   4.6089999999998739        1.1714037245948534        5.9200272855351094E-002
   4.6099999999998742        1.1714267400517735        5.9209063965777547E-002
   4.6109999999998745        1.1714497177134351        5.9217692308883241E-002
   4.6119999999998749        1.1714726581649757        5.9226160846939498E-002
   4.6129999999998752        1.1714955620552401        5.9234472500593070E-002
   4.6139999999998755        1.1715184284740849        5.9242622831356277E-002
   4.6149999999998759        1.1715412580083859        5.9250614866017876E-002
   4.6159999999998762        1.1715640507565244        5.9258449181287386E-002
   4.6169999999998765        1.1715868068197790        5.9266126342961460E-002
   4.6179999999998769        1.1716095262980795        5.9273646898929028E-002
   4.6189999999998772        1.1716322092927121        5.9281011374471337E-002
   4.6199999999998775        1.1716548559069659        5.9288220283468869E-002
   4.6209999999998779        1.1716774662439371        5.9295274161262006E-002
   4.6219999999998782        1.1717000398949000        5.9302171114356948E-002
   4.6229999999998785        1.1717225779211358        5.9308916666329196E-002
   4.6239999999998789        1.1717450800071627        5.9315508916620761E-002
   4.6249999999998792        1.1717675457657386        5.9321945955352694E-002
   4.6259999999998795        1.1717899762534021        5.9328233256201138E-002
   4.6269999999998799        1.1718123706611840        5.9334366482843612E-002
   4.6279999999998802        1.1718347300402174        5.9340351199929441E-002
   4.6289999999998805        1.1718570535743007        5.9346183137416027E-002
   4.6299999999998809        1.1718793422905249        5.9351867877550708E-002
   4.6309999999998812        1.1719015953904564        5.9357401063470309E-002
   4.6319999999998815        1.1719238134117642        5.9362785766150797E-002
   4.6329999999998819        1.1719459969773787        5.9368025062705519E-002
   4.6339999999998822        1.1719681453231718        5.9373114644198907E-002
   4.6349999999998825        1.1719902589786586        5.9378057619406961E-002
   4.6359999999998829        1.1720123380644183        5.9382854610576040E-002
   4.6369999999998832        1.1720343831895794        5.9387508706531603E-002
   4.6379999999998835        1.1720563935970452        5.9392015605672109E-002
   4.6389999999998839        1.1720783697964607        5.9396378407781565E-002
   4.6399999999998842        1.1721003119148485        5.9400597721245063E-002
   4.6409999999998846        1.1721222200984909        5.9404674164792060E-002
   4.6419999999998849        1.1721440944980146        5.9408608380751154E-002
   4.6429999999998852        1.1721659352612643        5.9412401014615257E-002
   4.6439999999998856        1.1721877425288780        5.9416052711051978E-002
   4.6449999999998859        1.1722095164315012        5.9419564146103249E-002
   4.6459999999998862        1.1722312570899502        5.9422936044471589E-002
   4.6469999999998866        1.1722529646197004        5.9426169149735537E-002
   4.6479999999998869        1.1722746391392884        5.9429264178010560E-002
   4.6489999999998872        1.1722962807786987        5.9432221801662986E-002
   4.6499999999998876        1.1723178896818036        5.9435042672809024E-002
   4.6509999999998879        1.1723394660005233        5.9437727458922417E-002
   4.6519999999998882        1.1723610098848025        5.9440276859916007E-002
   4.6529999999998886        1.1723825214753190        5.9442691598413193E-002
   4.6539999999998889        1.1724040009030052        5.9444972395974419E-002
   4.6549999999998892        1.1724254482944323        5.9447119953298093E-002
   4.6559999999998896        1.1724468637789873        5.9449134944760978E-002
   4.6569999999998899        1.1724682474939507        5.9451018026946002E-002
   4.6579999999998902        1.1724895995857567        5.9452769854195495E-002
   4.6589999999998906        1.1725109202079513        5.9454391093354236E-002
   4.6599999999998909        1.1725322095175448        5.9455882432766845E-002
   4.6609999999998912        1.1725534676714406        5.9457244584421386E-002
   4.6619999999998916        1.1725746948239788        5.9458478280914689E-002
   4.6629999999998919        1.1725958911258765        5.9459584269974261E-002
   4.6639999999998922        1.1726170567243461        5.9460563308907713E-002
   4.6649999999998926        1.1726381917639863        5.9461416160295044E-002
   4.6659999999998929        1.1726592963880815        5.9462143589179527E-002
   4.6669999999998932        1.1726803707400508        5.9462746361357684E-002
   4.6679999999998936        1.1727014149648818        5.9463225242199602E-002
   4.6689999999998939        1.1727224292104157        5.9463580995609888E-002
   4.6699999999998942        1.1727434136283439        5.9463814383044301E-002
   4.6709999999998946        1.1727643687843137        5.9463928613895364E-002
   4.6719999999998949        1.1727852941180394        5.9463919527339731E-002
   4.6729999999998952        1.1728061900724052        5.9463790342762703E-002
   4.6739999999998956        1.1728270568081571        5.9463541805549511E-002
   4.6749999999998959        1.1728478945068286        5.9463174656326633E-002
   4.6759999999998962        1.1728687033537517        5.9462689622529478E-002
   4.6769999999998966        1.1728894839359612        5.9462089845092228E-002
   4.6779999999998969        1.1729102357106558        5.9461371156748752E-002
   4.6789999999998972        1.1729309591071546        5.9460536760408356E-002
   4.6799999999998976        1.1729516542625842        5.9459587467395950E-002
   4.6809999999998979        1.1729723217253736        5.9458526534767783E-002
   4.6819999999998982        1.1729929609806446        5.9457349841570327E-002
   4.6829999999998986        1.1730135724675383        5.9456060552587321E-002
   4.6839999999998989        1.1730341563716968        5.9454659370632365E-002
   4.6849999999998992        1.1730547132875238        5.9453149509943834E-002
   4.6859999999998996        1.1730752427133608        5.9451526986473005E-002
   4.6869999999998999        1.1730957450643817        5.9449795144642090E-002
   4.6879999999999002        1.1731162208576138        5.9447957279639009E-002
   4.6889999999999006        1.1731366695848096        5.9446009257898655E-002
   4.6899999999999009        1.1731570916500411        5.9443954334970593E-002
   4.6909999999999012        1.1731774872237009        5.9441793266819386E-002
   4.6919999999999016        1.1731978568831876        5.9439529241966993E-002
   4.6929999999999019        1.1732182001857039        5.9437158112912870E-002
   4.6939999999999023        1.1732385175663465        5.9434683123982930E-002
   4.6949999999999026        1.1732588092026657        5.9432105081418531E-002
   4.6959999999999029        1.1732790756620946        5.9429427259171060E-002
   4.6969999999999033        1.1732993164813408        5.9426645566063370E-002
   4.6979999999999036        1.1733195320844769        5.9423763254668638E-002
   4.6989999999999039        1.1733397226534654        5.9420781067792139E-002
   4.6999999999999043        1.1733598883903933        5.9417699765780686E-002
   4.7009999999999046        1.1733800294964121        5.9414520157390731E-002
   4.7019999999999049        1.1734001461607797        5.9411243069891886E-002
   4.7029999999999053        1.1734202385583206        5.9407869319210334E-002
   4.7039999999999056        1.1734403068529289        5.9404399723044884E-002
   4.7049999999999059        1.1734603512041863        5.9400835118894997E-002
   4.7059999999999063        1.1734803717743556        5.9397176349170001E-002
   4.7069999999999066        1.1735003687344427        5.9393424230476666E-002
   4.7079999999999069        1.1735203422676945        5.9389579545238887E-002
   4.7089999999999073        1.1735402921985043        5.9385640610550759E-002
   4.7099999999999076        1.1735602193331116        5.9381613139553278E-002
   4.7109999999999079        1.1735801236551697        5.9377495477477643E-002
   4.7119999999999083        1.1736000049743134        5.9373286001370852E-002
   4.7129999999999086        1.1736198640609494        5.9368990475858210E-002
   4.7139999999999089        1.1736397004705976        5.9364604769737289E-002
   4.7149999999999093        1.1736595149660130        5.9360134633951289E-002
   4.7159999999999096        1.1736793071232461        5.9355575915425382E-002
